created_at,text
2018-04-09 19:14:58,At-risk youth who have a mentor are 130% more likely to hold leadership positions than those without a mentor. #LIVEUNITED #IVolunteer https://t.co/fHYvHr3vmJ
2018-04-05 16:37:52,"Looking for ways to expand your skill set and network? Consider volunteering: 92% of people agree it helps them professionally, too. #LIVEUNITED #IVolunteer https://t.co/FY5jveoV6o https://t.co/AXM5sUN8Dq"
2018-04-03 19:25:07,Thank you @TODAYshow for showing how people can trade their beach parties for volunteer work with an Alternative Spring Break https://t.co/7V1xwTJSDT
2018-04-01 21:24:01,Find out where your own community falls on the roadmap to good health according to the newly-released County Health Rankings &amp; Roadmaps.  https://t.co/roaRyLmjlX
2018-03-30 12:15:10,"Whether you’re a parent, grandparent, or volunteer, follow these five tips and you'll be raising a reader in no time. https://t.co/vdgSeuTCOs https://t.co/ONYnjjDv7G"
2018-03-29 13:02:06,Support United Way through your ticket purchase to see Steven Spielberg’s #ReadyPlayerOne - this opening weekend only. $1.00 from your purchase will be donated to United Way to help communities around the world.  https://t.co/gwPOgndt6l
2018-03-23 14:15:08,See what it means to #LIVEUNITED https://t.co/nyq9ZJ7SYO https://t.co/CND9YV142V
2018-03-21 20:15:09,"Together with @KelloggCompany, we're combating food deserts around the world - from Mumbai to Antigua to Battle Creek. Today's agreement marks over 90 years of how we #LiveUnited. https://t.co/mCL0Znng8w"
2018-03-21 14:00:54,#DYK 87% of today's youth in the US have witnessed cyberbullying? https://t.co/4xvXTIrJ4z
2018-03-18 14:00:03,Glued to the couch for #MarchMadness? File your taxes from your smart phone in less than an hour at https://t.co/5Cs0NOr5Lw https://t.co/QNnV0KpqST
2018-03-17 16:02:57,"“People in America are the most generous people in the world as far as contributing to their communities” - watch as Steve Taylor, SVP for Policy at United Way Worldwide discusses the impact of tax reform on charitable deductions.  https://t.co/qzv5Wh07as https://t.co/Z9Ak8E3yPM"
2018-03-17 12:15:08,"Children are extremely perceptive to social issues facing them and their families. And it's getting in the way of their ability to achieve in school, reports @FirstBook  https://t.co/SrFFkfkEkh https://t.co/I0mFMdUICb"
2018-03-16 16:08:33,"Six months have passed, but those affected by Hurricane Maria still need our support. https://t.co/R5I1ZnMeNE"
2018-03-15 22:00:01,The first step towards strong mental health is to be honest with yourselves and those around you. https://t.co/fAP2vd9nLa
2018-03-15 11:05:09,"Finances are personal and complicated, but remain a means by which any generation can advance their values and causes they believe in. https://t.co/MPeSVk81tP https://t.co/Y0mE0Iq4cH"
2018-03-15 00:00:01,Health experts warn we’re losing the fight against childhood obesity and need to double down on our efforts. https://t.co/mhjxQoct20
2018-03-14 20:00:02,United Way fights for the financial stability of every person in every community. That's why we're proud to provide https://t.co/5Cs0NOr5Lw https://t.co/wznD2ifEYW
2018-03-14 16:00:02,Give back and add to your resume! https://t.co/2pfw3NdB4I
2018-03-14 11:00:01,Make sure you're able to handle any new situation in order to get all the possible tax benefits. https://t.co/O2UuvupLWr
2018-03-13 19:45:10,The United Way network is fortunate to have 19 @AmeriCorpsVISTA members across the country supporting education and economic mobility. #AmeriCorpsWeek #GetThingsDone https://t.co/okzaXK6FBe
2018-03-13 15:00:01,Going to college? Starting a business? Retiring? Find out what that means for your taxes. https://t.co/6UzRM7tgr4
2018-03-13 11:05:06,Experts recommend you have enough in your savings to cover three-to-six months of expenses. Prepare yourself for a rainy day: https://t.co/xt1gS9tOHW https://t.co/x74vR8eGhD
2018-03-12 22:35:05,Happy #AmeriCorpsWeek! @AmeriCorps members #getthingsdone alongside the communities they serve. https://t.co/3Uvj4EYS04
2018-03-12 20:00:02,It's important to give kids a sense of hope for the future. https://t.co/ZWW8ZvaZEf
2018-03-12 17:44:04,"Teaching financial stability and money-management are more important than ever, writes Ryan Leung, rising high school senior and 2016 winner of the National Economics Challenge in @council4econed https://t.co/0Fqah7p64H https://t.co/FEHey3lLWk"
2018-03-10 14:00:00,#4 is a good idea for March. https://t.co/yuM0GyHuk2
2018-03-09 20:15:15,It's up for debate whether offering personal finance classes in school is the best way to teach students about financial stability. But it's clear that something has to be done. Read more from @AnnieReporter @CNBC https://t.co/S38jU4hre1 https://t.co/QUHnYu1DoH
2018-03-09 17:15:18,See how your state does when it comes to financial education: https://t.co/lB4hSdGJwU https://t.co/x9fIyzGCol
2018-03-09 13:00:01,"""Being financially literate cannot guarantee future success, but the personal and national costs of being financially ignorant are immense."" https://t.co/A2xmQax53d"
2018-03-08 23:00:01,"Listen to a candid dialogue between two women who have been pioneers in civic life, work and United Way’s mission of community change. #InternationalWomensDay #WomenUnited https://t.co/Gb2W9hpxP0"
2018-03-08 20:15:11,"We can do much more when we harness the power of women. Find your local #WomenUnited, and connect with amazing women doing amazing things. https://t.co/kcivoCpZvy"
2018-03-08 18:05:00,#WomenUnited is a growing force of 70K+ leaders in 165+ communities who have raised and invested $1.5B+ since 2002. #InternationalWomensDay https://t.co/AW2HJJq3oB
2018-03-08 16:00:01,"""Connecting with smart, passionate and powerful women enriches my perspective,"" says #WomenUnited leader Maria Blet #InternationalWomensDay https://t.co/T6yu2ZAlj8"
2018-03-08 14:15:09,#WomenUnited fights for income equality and economic empowerment in the Bay Area: https://t.co/1Tu1MFbiRK https://t.co/f7n8HvWKqS
2018-03-08 12:00:02,Dr. Johnnetta Cole was the first female trustee of @UnitedWay and started the global movement #WomenUnited. https://t.co/YTigkBhxDW #InternationalWomensDay https://t.co/J39haPEsvX
2018-03-07 23:00:01,Buying a house? Getting married? Changing jobs? Find out what that means for your taxes. https://t.co/O2UuvupLWr
2018-03-07 21:00:01,Women have been leading the charge and inspiring the change in communities around the world since 1887 when Francis Wisebart Jacobs co-founded the organization that would become United Way. https://t.co/l24fDASG8B
2018-03-07 19:00:02,#WomenUnited carries on the legacy of this remarkable woman. https://t.co/l24fDASG8B #InternationalWomensDay https://t.co/mDCAMGGGgX
2018-03-07 17:25:08,#ICYMI United Way and @Salesforceorg have partnered to launch https://t.co/1DHQzKL4se Philanthropy Cloud. https://t.co/zS2CFm9d0l via @bpaynter @FastCompany https://t.co/Gzp5RbN5ss
2018-03-07 12:00:01,Thank you to all who contributed to the #UWFoodBank! https://t.co/28e6kRBXP3
2018-03-06 17:00:01,"If someone from a financial institution or a debt collector calls you to discuss your tax return, ask to return their call on an official number. https://t.co/OG0NzflySz"
2018-03-06 13:53:43,"Life changes mean tax changes, says guest blogger @KathyPickering Executive Director of The Tax Institute at @HRBlock: https://t.co/BRH7Eyon6C https://t.co/FTzd7H8U6y"
2018-03-05 21:00:03,"Because of @DollyParton @DollysLibrary and many United Ways, millions of children have had access to books. https://t.co/akjo2WXCPS"
2018-03-05 17:05:13,"Instability, particularly financial instability, adversely affects a child's ability to show up and learn in school, finds @FirstBook. https://t.co/iu8RfbbPGB https://t.co/Ux0MY4Ddy5"
2018-03-05 12:45:08,Five tips for helping kids become better readers:  https://t.co/vdgSeuTCOs https://t.co/2lqqqUwz0F
2018-03-04 22:45:06,"""Having your finances sorted is an important part of maintaining a balanced lifestyle,"" says @lee_hatton in @NestEggAU https://t.co/P1Ub6BkFs8"
2018-03-04 17:00:02,"Whether you’re a freelancer, an independent contractor, or have a side-hustle, https://t.co/5KDh0NfBYz ensures you get back every dollar you deserve. https://t.co/v8br2vkY2W"
2018-03-04 11:15:06,Educating children in financial literacy empowers them to make better decisions for themselves and their communities. https://t.co/S38jU4hre1 https://t.co/p8XxvI5jVF
2018-03-03 23:00:01,"Financial literacy is exceptionally important for African American individuals and communities, says @RobinWhiteGoode. https://t.co/lB4hSdGJwU"
2018-03-03 19:00:01,Set a goal and make a plan to save. We can help. https://t.co/xvYy563bXC
2018-03-03 13:45:07,Three ways to build the workforce of tomorrow: https://t.co/21T6ABR49D https://t.co/BjLCOzqM06
2018-03-02 21:35:06,"Taxes are complicated, but fling them shouldn't be. @thriftylilmom explains #MyFreeTaxes https://t.co/7UhgjXaeS5 https://t.co/uQrV2RK1Ew"
2018-03-02 19:00:01,Take a cue from the Australians. https://t.co/1xznxKaWM7
2018-03-02 17:00:01,"Taxes are complicated, but fling them shouldn't be. @thriftylilmom explains #MyFreeTaxes https://t.co/Sb4sQRPMpW"
2018-03-02 14:00:01,Join the biggest celebration of reading in America. #ReadAcrossAmerica https://t.co/PdqZQS7QZt
2018-03-02 12:00:01,"Among a myriad social issues that face families, financial instability can take a serious toll on children. https://t.co/iu8RfbbPGB"
2018-03-01 23:00:00,Hands-on activities help students tap into their potential. https://t.co/7YIX3edFlW
2018-03-01 20:25:05,Young people have the heart and voice to make real social progress. https://t.co/NG3acg3xp9 via @AmericasPromise https://t.co/UWiod4lQ8n
2018-03-01 15:45:10,Here are three ways that volunteers can help students have hope today and build the workforce of tomorrow:  https://t.co/eEl9Bfyhna https://t.co/b8IMHAQXnG
2018-03-01 12:15:11,What will you do in March to find personal financial empowerment this year? https://t.co/yuM0GyHuk2 https://t.co/1LlzHGj6o0
2018-03-01 01:00:00,Three tips to get you through this tax season hassle-free. https://t.co/OG0NzflySz
2018-02-28 20:15:12,"When it comes to taxes, most #millennials are unnecessarily spending their hard-earned money. https://t.co/F8R5cOhmfM https://t.co/2YtgS1Ug42"
2018-02-28 17:00:02,70% of Americans (or 100 million people) qualify for free taxes. Don't miss out! File now: https://t.co/5KDh0NfBYz #MyFreeTaxes https://t.co/HgcZwME5zo
2018-02-28 15:55:35,Thank you @UPS @UPSers for delivering local impact through United Ways #UPSersLiveUnited #ProudUPSers https://t.co/r72z682xEa
2018-02-28 13:15:10,Here's how the most mission-driven generation in history approaches financial stability https://t.co/MPeSVk81tP via @CliffGMJ https://t.co/upCmg558AF
2018-02-28 12:51:28,Quite a milestone! Hundreds of United Ways helped @DollyParton @DollysLibrary get there. https://t.co/YZ8kdRyofa
2018-02-27 23:00:01,This is what it means to #LIVEUNITED. https://t.co/NpE0AT8pSt
2018-02-27 17:00:01,"Philanthropy Cloud could fundamentally change how philanthropy works, says @bpaynter in @FastCompany https://t.co/zS2CFm9d0l"
2018-02-27 15:00:01,"We're proud to introduce @Salesforceorg Philanthropy Cloud, a citizen and corporate social-giving platform launching in summer 2018. https://t.co/VLYicTDQ1g"
2018-02-27 12:00:01,See why @SalesforceOrg says this is going to be a good year for doing good via @TriplePundit https://t.co/IXmZmAZbkf
2018-02-26 23:00:01,"If schools don't teach financial education, it's up to parents, mentors, and community groups, to bridge the gap. https://t.co/S38jU4hre1"
2018-02-26 19:00:01,You can contribute to developing the healthy and active workers our economy needs. https://t.co/ZWW8ZvaZEf
2018-02-26 16:00:03,Have a tricky tax situation? Don't stress. #MyFreeTaxes provides more forms than just basic filing. https://t.co/5KDh0NfBYz https://t.co/E3Tpa0nSGv
2018-02-26 14:37:35,We’re partnering with @Cricketnation this tax season in select stores. https://t.co/qE5TZ4Sbmk
2018-02-25 22:40:05,Terrific #LIVEUNITED story from @amhistorymuseum archives: https://t.co/G5BZ6ftWGm #BlackHistoryMonth https://t.co/bWV5Tb7B30
2018-02-25 13:00:00,Tired paying an accountant to file your taxes? @ssavvyliving tells you how to ditch the pros and file online the easy way https://t.co/bN6mEjnmPb
2018-02-24 23:00:00,"The @council4econed's 2018 Survey of the States, reveals that not a single state has added personal finance to its K-12 standards in the last two years, reports @A_Lusardi in @WSJ. #SOS2018 https://t.co/ReN4HBQrEx"
2018-02-24 17:00:00,"One year ago, states committed to lead on equity. Watch @CCSSO @AmericasPromise @AspenEdSociety evaluate progress.https://t.co/aFe810CjQF"
2018-02-24 13:15:06,We're inspired by these 15 black women who changed the course of history. via @Essence #BlackHistoryMonth #WomenUnited https://t.co/SJEOa53kY5
2018-02-23 21:00:00,"As a penny pincher and budgeting mom, Erin of @SixthBloom says her ears perked up when she heard @MyFreeTaxes is for real free. https://t.co/zQOYfoWM2V"
2018-02-23 15:00:02,We know you lead a busy life. Take a break and file your tax return. Easy. Simple. Free. Learn more: https://t.co/5KDh0NfBYz https://t.co/iIllVWQ6vW
2018-02-23 12:05:08,How to protect yourself against new tax scam https://t.co/x0MrqgZ0S1 https://t.co/f4bThLHU2e
2018-02-22 21:00:01,"In honor of #BlackHistoryMonth, @AmericasPromise compiled this inspirational list of young people ""who are raising their voices, advocating for their causes, and fighting for a better future."" https://t.co/NG3acg3xp9"
2018-02-22 17:00:01,This story of @UPSers rallying behind their colleague makes us extra proud to call them our partner. #UPSersLiveUnited https://t.co/NpE0AT8pSt
2018-02-22 14:34:06,Three ways you can help students in your community chart a career path. https://t.co/7YIX3edFlW https://t.co/SuF6KG3AWZ
2018-02-21 21:00:01,We applaud the work that we women are doing for their communities. via @Lwesleywilson @Forbes https://t.co/I742PJeZZg
2018-02-21 17:00:01,Talk about leading the charge and inspiring the change! #BlackHistoryMonth #WomenUnited https://t.co/SJEOa53kY5
2018-02-21 12:00:01,"This is a fantastic idea for local United Ways who partner with hospitals and doctor's offices, walk-in clinics, etc. to promote @MyFreeTaxes and #VITA to their patients via @eillieanzi @FastCompany https://t.co/QosFjDx9HH"
2018-02-20 23:00:00,Beware of tax preparers that make unrealistic promises or guarantee huge refunds. No one can get you a bigger refund than you’re entitled to. https://t.co/OG0NzflySz
2018-02-20 19:00:01,Success begins with support. https://t.co/7YIX3edFlW
2018-02-20 16:15:11,Five Social Impact Trends That Inspire Us: https://t.co/IXmZmAZbkf https://t.co/cNykq40hIN
2018-02-20 13:00:00,Sound good to you? Contact your local United Way to get started. https://t.co/nUNwnQw26S
2018-02-18 16:15:08,"The #DoYouCareChallenge by United Way and @AARP is a new easy-to-use interactive online tool that gives people a sense of what ""a day in the life"" is like for a family caregiver. https://t.co/EYl7pFmDaW https://t.co/Kg34gEEkAD"
2018-02-18 13:00:00,"As more and more #millennials are assuming the role of caretaker, we must grapple with the long term consequences that holds for them and their communities.  Fascinating piece from @KristinaSaurusR @bustle https://t.co/b3hyQJe4qZ"
2018-02-17 23:00:00,"Wages haven't kept up with the rising costs of housing, healthcare and education, but dedicated community members can help bridge the gaps. https://t.co/qASZyrOayf"
2018-02-17 17:00:00,A beautiful story about a man and a community who didn't give up. https://t.co/9j0XYwMSDe
2018-02-16 23:00:01,"When it comes to taxes, most #millennials are unnecessarily spending their hard-earned money. https://t.co/F8R5cOhmfM"
2018-02-16 21:15:08,"Getting CA$H (Creating Assets, Savings and Hope) is easier than you might think: https://t.co/873aw5XzO0 https://t.co/tiIDD1SIR7"
2018-02-16 17:00:01,"You have your W-2, but aren't sure what else you need to file your taxes? Checkout this checklist. https://t.co/ZKLJbSjFXq"
2018-02-16 01:00:00,"From helping with job search to preventing Alzheimer's, volunteering is good for all. https://t.co/WI17PHsD6I"
2018-02-15 15:55:07,"Help remove barriers to housing, education and employment in your community. https://t.co/74VrXwYY2G https://t.co/5xDeZyJxMc"
2018-02-15 13:05:08,"We applaud @WellsFargo for recent survey showing 56% of team members are women, 42% are people of color, and women earn 99 cents on the dollar earned by their male peers. Investments in pay equity support healthy families and communities. https://t.co/7HDGaJnBCq https://t.co/xieBgZ8IoB"
2018-02-15 01:00:01,"""I had lived in the same place with one woman for 30 years, and suddenly I was living with 60 men I didn’t know.” https://t.co/9j0XYwMSDe"
2018-02-14 21:00:02,We're is sharing the love this #ValentinesDay....the love of free taxes! File now at https://t.co/5KDh0NfBYz https://t.co/938DYxhVK1
2018-02-14 19:15:09,"As we consider the past and future of equality, February is a good time to reflect on how a #CultureofHealth can help black Americans. @RWJF #BlackHistoryMonth https://t.co/9LebBwWLnU https://t.co/DhcmjjGWnE"
2018-02-14 17:00:02,This heart logo dates back to United Way's 1923 campaign. #LOVEUNITED #LIVEUNITED https://t.co/SzTMPDf5Xn
2018-02-14 14:00:01,The link between financial stability and health is especially apparent for low-income families and individuals. via @eillieanzi @FastCompany https://t.co/QosFjDx9HH
2018-02-14 12:00:00,"Key issues from @wef align with @UnitedWay priorities, says @BGallagherUW. #wef https://t.co/qme1Vg9WEi"
2018-02-13 22:15:05,He's back! We're thrilled @demario__davis of @nyjets is at United Way Worldwide for his second #NFLPAExternship. Follow us on Instagram to see him go behind the scenes: https://t.co/4OedPtd1W3 https://t.co/pb41zdRRv9
2018-02-13 21:00:01,There's still time to file a tax return as far back as 2015 and still be eligible for a refund. https://t.co/nUNwnQw26S
2018-02-13 19:00:01,Use storytime to educate and celebrate black history with your children. #BlackHistoryMonth @TaylorPittman22 @HuffPost https://t.co/PtIbpk3X6t
2018-02-13 16:55:08,Great blog from @UnitedWayGMWC that features multiple community perspectives on #BlackHistoryMonth. https://t.co/7ujqLEI2wZ https://t.co/NJCoMiQ2Ku
2018-02-13 14:25:05,Do you know the history behind #BlackHistoryMonth? @DelQuan3 lends some background to its importance on @MetroUnitedWay's Speak United blog. https://t.co/uhGuKSJHmq https://t.co/5xxVNDi5E8
2018-02-13 12:45:09,This is what drives purpose-driven organizations like ours via @TriplePundit @SalesforceOrg https://t.co/IXmZmAZbkf https://t.co/AmeObPdUXU
2018-02-13 00:25:03,4 Ways You Can Lift People Out of Poverty: https://t.co/qASZyrOayf https://t.co/41oI5VBibW
2018-02-12 20:55:05,"Even if they are qualified and hard working, refugees often have a difficult time finding financial stability. https://t.co/GyPNNrQBDc https://t.co/0GdF9lxaH2"
2018-02-12 17:00:01,"28 million taxpayers who currently claim the #charitablededuction will lose it this year. This will impact charitable giving in communities across the US, @steve_taylor_dc tells @politico. https://t.co/eUvUEhW8JN"
2018-02-12 12:45:10,New survey finds majority of millennials stress over filing taxes: https://t.co/GJj0CvePau https://t.co/mq096iSMTX
2018-02-11 23:00:03,See if you're eligible to use @HRBlock's premium tax preparation software for free at https://t.co/5KDh0NfBYz https://t.co/atIbAMA6SO
2018-02-11 21:00:00,#DYK your local United Way can help you catch up on your bills and save money on your taxes? https://t.co/TX5BDl98nt
2018-02-11 14:00:01,These three numbers can change your life. #211Day https://t.co/xEHwuzuSdI
2018-02-11 12:00:00,The @IRS is now accept electronic tax returns. Are you ready to file for free? See why you should consider @MyFreeTaxes https://t.co/yo6dSptcNc
2018-02-10 22:15:06,5 Ways 2-1-1 Can Make Your Life Easier: https://t.co/xEHwuzuSdI https://t.co/fSiUexjBP0
2018-02-10 13:15:08,"J. Money of the @BudgetsAreSexy blog tells it how it is: despite @MyFreeTaxes' ""somewhat spammy name I guarantee it's legit."" https://t.co/af3NmyyAyy https://t.co/GssfFkUcVf"
2018-02-09 23:00:01,Great story about an innovative approach to improving the health and financial stability of people in need via @eillieanzi @FastCompany https://t.co/QosFjDx9HH
2018-02-09 17:25:10,Not sure where to turn? 2-1-1 just might be what you need. https://t.co/xEHwuzMt5g https://t.co/Xll4qwhEcy
2018-02-09 13:00:04,Filing taxes just got an update. Fill out your tax return on a mobile device with UnitedWay and @HRBlock on https://t.co/5KDh0NfBYz #MyFreeTaxes https://t.co/6id1AmFKqF
2018-02-09 01:15:05,We partnered with @AARP to raise awareness of the surprising number of millennials who are family caregivers. https://t.co/EYl7pFmDaW https://t.co/CrzW6pdO7u
2018-02-08 17:00:01,It starts with you. https://t.co/qASZyrOayf
2018-02-08 13:00:01,"Before we were United Way, Community Chest (yes, like in the game Monopoly) was how people pooled resources to meet the community's needs. #TBT https://t.co/MG3d0RVxTj"
2018-02-08 01:00:01,"""Whether we’re trying to eradicate a global disease or build a new middle school, we need to work together."" https://t.co/qme1Vg9WEi"
2018-02-07 21:00:01,"All it takes is the right training and right connections to ensure anyone, regardless of their background, can find financial stability. https://t.co/GyPNNrQBDc"
2018-02-07 19:00:03,#MyFreeTaxes offers customer support from @IRS-certified specialists via phone or chat box. Get assistance from a real person in real time! https://t.co/5KDh0NfBYz https://t.co/pTe9pB5wg2
2018-02-07 12:15:12,"Hear @ShannahGame explain how to do your taxes for free on the #MillennialMoneyPodcast. Yes, we literally mean free. https://t.co/2Ax7zw4GA9 https://t.co/mgrRPGRbqR"
2018-02-07 01:00:00,This is what matters most to millennials when it comes to taxes. https://t.co/F8R5cOhmfM
2018-02-06 23:00:01,See why it's important to spread the word about @MyFreeTaxes https://t.co/af3NmyyAyy via @BudgetsAreSexy
2018-02-06 19:35:07,"Just because technology and devices are fully integrated into the lives and social norms of the younger generation, doesn't mean we can't teach them good character and safety online. @STOPTHNKCONNECT #SaferInternetDay https://t.co/EA82vOLqz5 https://t.co/m6LkGLOyuT"
2018-02-06 17:15:08,Technology can be a powerful source of good. But our children are at particular risk. Here's how we can help keep them safe. via @uscert_gov #SaferInternetDay  https://t.co/LYTfwoCQOF https://t.co/q1ii1t5aej
2018-02-06 15:11:55,Every student deserves to feel safe on- and off-line. All of us can take practical measures to protect them. #SaferInternetDay https://t.co/K03qiN2I9F
2018-02-06 12:00:00,"“It’s that old thing of it’s just too good to be true, but then I read about the benefits,” says one @MyFreeTaxes user. https://t.co/yo6dSptcNc"
2018-02-06 01:00:00,Technology recreates community connections and allows us to enact change right from the palm of our hand. https://t.co/dLofxXXPtw
2018-02-05 21:00:00,Donate to United Way through a @Coinstar kiosk near you https://t.co/gdSjUOq5GT
2018-02-05 17:00:01,"It's not only important for just kids - it’s about the adults, too. https://t.co/9MYvUO2wk0"
2018-02-05 13:00:01,"By teaching kids social-emotional learning through programs like @CharacterPlaybk, they're more likely to succeed in school and develop healthy behaviors. https://t.co/o6gk2u4d3C"
2018-02-05 02:30:33,#ThanksNFL for uniting new friends on the field. Our President and CEO @BGallagherUW is all smiles at #SuperBowl52 with Sean Combs. #UNITED2WIN https://t.co/GP30Fzo9i8
2018-02-05 00:14:42,"President and CEO @BGallagherUW had to congratulate the newest #NFL Man of the Year himself. Keep up the good work, @JJWatt - the entire United Way family ?????#UNITED2WIN https://t.co/l1pH7DYYrE"
2018-02-04 12:00:02,United Way and @NFL use true-to-life scenarios to help middle schoolers make and maintain healthy relationships. See what @CharacterPlaybk is all about: https://t.co/3bgEcVWkHB https://t.co/HlMzb6Fwtu
2018-02-04 04:34:09,"Proud to partner with the #NFL to support and celebrate the 2017 Man of the Year awardees. @jjwatt, you’re moving this entire room to tears. Incredible work ????? https://t.co/DULNuaMLQ1"
2018-02-04 00:53:17,Honored is an understatement. Ecstatic to welcome United Way veterans Brian Dawkins @BUrlacher54 and @raylewis to the #NFL Hall of Fame. #UNITED2WIN https://t.co/3cgW4BqwSO
2018-02-03 20:51:09,The game isn’t until tomorrow but it’s already a winning day at #SuperBowl. President and CEO @BGallagherUW awarded our 2nd set of #UNITED2WIN winners tickets to #SuperBowlLII and had a chance to try @CharacterPlaybk in VR. Stop by our @UW_TEAM_NFL booth if you’re in town! https://t.co/M4QbUhAV3I
2018-02-03 19:00:02,Going to your next thing? #MyFreeTaxes allows you to save your progress and return when you're ready! https://t.co/5KDh0NfBYz https://t.co/LC7eBNZc4g
2018-02-03 15:00:01,Mentoring a child can enrich their life as much as your own. https://t.co/koOsZ3N9Og
2018-02-02 15:00:03,66% of students who use @CharacterPlaybk could better define role they can play in resolving conflict. https://t.co/3bgEcVWkHB https://t.co/1zBFlO0wC5
2018-02-02 13:05:08,Practicing good character and maintaining healthy relationships is the name of the game with @CharacterPlaybk. https://t.co/NAlKqfn9yE https://t.co/hNKz3yUutq
2018-02-01 23:00:01,See why @SalesforceOrg says this is going to be a good year for doing good via @TriplePundit https://t.co/IXmZmAZbkf
2018-02-01 21:45:11,#DYK United Way and the @NFL have the longest-running collaboration between any major sports league and a nonprofit? Learn more about our history. https://t.co/3qiwoGikvY https://t.co/r6IKefBziy
2018-02-01 13:15:13,How are your New Year's financial resolutions coming along? Here's how you can stay on track and within budget this February according to @mayakach in @Forbes. https://t.co/yuM0GyHuk2 https://t.co/VsVdWenN08
2018-02-01 01:15:07,Technology recreates community connections and allows us to enact change right from the palm of our hand. https://t.co/dLofxXXPtw https://t.co/wouUmMYqjm
2018-01-31 21:00:01,Instilling healthy behaviors in kids starts with the adults who teach them. https://t.co/9MYvUO2wk0
2018-01-31 16:00:01,Never doubt the impact that one caring adult can have in a child's life. https://t.co/jG9gvv9SHf
2018-01-31 12:05:10,"After participating in @CharacterPlaybk, 74% of students reported they were more likely to believe they deserve to be treated with respect. https://t.co/3bgEcVWkHB https://t.co/Ef7FQ6DD6A"
2018-01-30 22:15:10,"Over 88,000 students, 170,000 hours of learning, and nearly 1,000 schools. We're proud to spread the word about good character with @CharacterPlaybk! https://t.co/NAlKqfn9yE https://t.co/HzaS247hgJ"
2018-01-30 17:15:19,"Powered by @NFL and United Way, @CharacterPlaybk helps kids cultivate healthy relationships. https://t.co/3bgEcVWkHB https://t.co/Wif95OpOi9"
2018-01-30 13:01:01,Turn loose change into programs that improve your community when you donate to United Way at a @Coinstar kiosk near you: https://t.co/8WoSovatBL https://t.co/nQzDj8EEp9
2018-01-29 23:00:02,Has your tax situation changed in the last year? No worries. We'll walk you through every new tax deduction and credit: https://t.co/5KDh0NfBYz https://t.co/lHrxgJvwqa
2018-01-29 16:15:10,Want to help us expand social-emotion education for U.S. middle schoolers? If you’re in Minneapolis for #SuperBowlLII stop by the @CharacterPlayBK booth at #SuperBowlExperience and find out how. It might just win you two tickets to #SuperBowlLII. https://t.co/rV1CeRPkn0 https://t.co/e8piRB8Ryu
2018-01-29 12:30:20,Growing evidence suggests mastering social-emotional competencies leads to greater well-being and school performance. This is why #CharacterPlaybook is a lesson that lasts a lifetime. https://t.co/3PNDFVKLDj
2018-01-29 01:05:04,"Are you going to be in Minneapolis during #SuperBowlLII? Check out this cool way to create opportunity for young people before, during, and after cheering for @Eagles or @Patriots... from the stadium: https://t.co/Kk5dH3Vau8"
2018-01-28 23:15:07,3 reasons to mentor youth in your community: https://t.co/koOsZ3N9Og #NationalMentoringMonth https://t.co/WohGWrmfRu
2018-01-28 17:00:01,Good news arrived this week for the 9 million children and their families who rely on CHIP. https://t.co/xUNKMy5nrV
2018-01-28 13:00:01,"When you mentor, you empower and inspire. https://t.co/7zv6QIaBBr #NationalMentoringMonth"
2018-01-27 19:00:03,"Smartphone lovers rejoice! With @MyFreeTaxes, just take a picture of your W-2 and your info will be automatically filled in for you. https://t.co/5KDh0NfBYz https://t.co/gQiQqJsBpb"
2018-01-27 14:15:11,Read @BGallagherUW's take on the ability to reconnect communities by harnessing the power of technology. https://t.co/dLofxXXPtw https://t.co/ovByTc1lUw
2018-01-26 23:15:07,Help us expand access to character education for middle schoolers. https://t.co/rV1CeRPkn0 https://t.co/U6R1FGJxjX
2018-01-26 20:45:08,"With the @NFL, we’re helping kids build healthy relationships through @CharacterPlaybk, a digital, educational program that teaches kids how to make good decisions and step in when they see questionable activity among their peers. Learn more: https://t.co/3bgEcVWkHB https://t.co/V7sKCcmYCq"
2018-01-26 17:25:07,Think you can’t be a mentor? Think again. @americaspromise has four inspiring stories that will change your mind. https://t.co/CbtsHXbDD6 #NationalMentoringMonth https://t.co/OsWLcqiHOq
2018-01-26 13:00:01,"Working Americans use the #EITC to make ends meet, like James, who used his while juggling school, work, and a newborn. https://t.co/8uGbHV8BT1"
2018-01-25 23:45:07,"The six-year extension of CHIP will provide much needed stability for children, families, and for states. https://t.co/xUNKMy5nrV via @NPR https://t.co/w01fOmg3eq"
2018-01-25 19:15:12,"In order to create financially stable families and communities, we need to understand what's happening with millennials. https://t.co/IrCPYzJh5Y via @Forbes https://t.co/7KOySo4ntM"
2018-01-25 16:15:09,We’re thrilled our partner @IBMVolunteers is aiming to reach 1M youth through the #SkillsBuild challenge in 2018. Let's build the next generations of #STEM leaders! https://t.co/fNqlZpXJCB https://t.co/h9X7BSKUUF
2018-01-25 12:00:03,"United Way and @HRBlock have helped more than 950,000 taxpayers claim every credit and deduction they deserve. Sign up for @MyFreeTaxes today: https://t.co/5KDh0NfBYz https://t.co/nnMdjamlGS"
2018-01-24 22:25:03,#ProjectHomelessConnect unites community volunteers and services for individuals and families experiencing homelessness. https://t.co/kLCmV4LVH8 https://t.co/cnAXqzfkL7
